kappa,Re(eigenvalue 1),Re(eigenvalue 2),Im(eigenvalue 1),Im(eigenvalue 2)
4.689862578102584,-1.010204081632653,-1.010204081632653,-0.44586678523225687,-0.023119472578001635
4.705923751315264,-1.0102040816326527,-1.010204081632653,-0.4475603884296011,-0.023031986701924842
4.721984924527944,-1.010204081632653,-1.010204081632653,-0.4492532965141036,-0.02294519593869091
4.738046097740623,-1.0102040816326527,-1.010204081632653,-0.45094551815521433,-0.022859091618847957
4.754107270953304,-1.010204081632653,-1.010204081632653,-0.4526370618722929,-0.02277366522303749
4.770168444165984,-1.010204081632653,-1.010204081632653,-0.4543279360379652,-0.022688908378633167
4.786229617378664,-1.0102040816326532,-1.010204081632653,-0.45601814888139414,-0.022604812856472464
4.802290790591345,-1.010204081632653,-1.010204081632653,-0.45770770849145603,-0.022521370567678188
4.818351963804024,-1.0102040816326534,-1.010204081632653,-0.4593966228198356,-0.02243857356056695
4.834413137016704,-1.010204081632653,-1.010204081632653,-0.4610848996840289,-0.022356414017641622
4.850474310229385,-1.010204081632653,-1.010204081632653,-0.46277254677027324,-0.02227488425266514
4.866535483442064,-1.010204081632653,-1.010204081632653,-0.4644595716363935,-0.022193976707812972
4.882596656654744,-1.0102040816326527,-1.010204081632653,-0.46614598171457255,-0.02211368395090179
4.898657829867425,-1.0102040816326534,-1.010204081632653,-0.46783178431405037,-0.022033998672691978
4.914719003080105,-1.010204081632653,-1.010204081632653,-0.4695169866237491,-0.021954913684261355
4.930780176292785,-1.0102040816326532,-1.010204081632653,-0.47120159571483045,-0.021876421914448274
4.946841349505465,-1.010204081632653,-1.010204081632653,-0.4728856185431851,-0.021798516407361496
4.962902522718145,-1.010204081632653,-1.010204081632653,-0.4745690619518592,-0.021721190319955105
4.978963695930824,-1.0102040816326534,-1.010204081632653,-0.47625193267341626,-0.021644436919666287
4.995024869143505,-1.010204081632653,-1.010204081632653,-0.4779342373322366,-0.02156824958211384
5.011086042356185,-1.0102040816326527,-1.010204081632653,-0.4796159824467625,-0.021492621788856088
5.027147215568865,-1.0102040816326525,-1.010204081632653,-0.4812971744316805,-0.021417547125205758
5.043208388781545,-1.0102040816326525,-1.010204081632653,-0.4829778196000539,-0.021343019278100506
5.059269561994225,-1.010204081632653,-1.010204081632653,-0.4846579241653953,-0.021269032034027163
5.075330735206905,-1.010204081632653,-1.010204081632653,-0.4863374942436921,-0.02119557927699835
5.0913919084195856,-1.010204081632653,-1.010204081632653,-0.48801653585537885,-0.02112265498657956
5.107453081632266,-1.010204081632653,-1.010204081632653,-0.48969505492726106,-0.021050253235965544
5.123514254844945,-1.010204081632653,-1.010204081632653,-0.4913730572943904,-0.020978368190104235
5.139575428057626,-1.010204081632653,-1.010204081632653,-0.49305054870189546,-0.02090699410386697
5.155636601270306,-1.010204081632653,-1.010204081632653,-0.4947275348067668,-0.020836125320263677
5.171697774482986,-1.0102040816326534,-1.010204081632653,-0.49640402117959725,-0.02076575626870162
5.1877589476956665,-1.0102040816326532,-1.010204081632653,-0.4980800133062804,-0.020695881463286436
5.203820120908346,-1.0102040816326527,-1.010204081632653,-0.4997555165896702,-0.020626495501164365
5.219881294121026,-1.010204081632653,-1.010204081632653,-0.5014305363511983,-0.020557593060904274
5.2359424673337065,-1.010204081632653,-1.010204081632653,-0.5031050778324521,-0.0204891689009186
5.252003640546387,-1.0102040816326532,-1.010204081632653,-0.5047791461967169,-0.0204212178579218
5.268064813759067,-1.0102040816326534,-1.010204081632653,-0.5064527465304812,-0.020353734845425513
5.2841259869717465,-1.010204081632653,-1.010204081632653,-0.5081258838449052,-0.020286714852269294
5.300187160184427,-1.0102040816326527,-1.010204081632653,-0.5097985630772566,-0.02022015294118583
5.316248333397107,-1.0102040816326532,-1.010204081632653,-0.5114707890923109,-0.020154044247399763
5.332309506609787,-1.0102040816326525,-1.010204081632653,-0.5131425666837195,-0.02008838397725922
5.348370679822468,-1.010204081632653,-1.010204081632653,-0.5148139005753474,-0.02002316740689912
5.364431853035146,-1.0102040816326532,-1.010204081632653,-0.5164847954225796,-0.01995838988093523
5.3804930262478265,-1.010204081632653,-1.010204081632653,-0.5181552558135943,-0.01989404681118832
5.396554199460507,-1.010204081632653,-1.010204081632653,-0.5198252862706131,-0.019830133675437657
5.412615372673187,-1.010204081632653,-1.010204081632653,-0.521494891251116,-0.01976664601620264
5.4286765458858675,-1.010204081632653,-1.010204081632653,-0.5231640751490344,-0.019703579439552282
5.444737719098547,-1.0102040816326532,-1.010204081632653,-0.5248328422959132,-0.01964092961394153
5.460798892311227,-1.010204081632653,-1.010204081632653,-0.526501196962049,-0.01957869226907367
5.4768600655239075,-1.010204081632653,-1.010204081632653,-0.5281691433576023,-0.019516863194788403
5.492921238736588,-1.010204081632653,-1.010204081632653,-0.5298366856336845,-0.019455438239974455
5.508982411949268,-1.010204081632653,-1.010204081632653,-0.5315038278834201,-0.019394413311506577
5.5250435851619475,-1.0102040816326534,-1.010204081632653,-0.5331705741429892,-0.019333784373205848
5.541104758374628,-1.0102040816326527,-1.010204081632653,-0.5348369283926396,-0.019273547444822924
5.557165931587308,-1.0102040816326527,-1.010204081632653,-0.5365028945576872,-0.01921369860104366
5.573227104799988,-1.0102040816326532,-1.010204081632653,-0.5381684765094826,-0.019154233970516243
5.589288278012669,-1.010204081632653,-1.010204081632653,-0.5398336780663672,-0.01909514973489967
5.605349451225347,-1.0102040816326525,-1.010204081632653,-0.541498502994602,-0.019036442127932648
5.6214106244380275,-1.0102040816326532,-1.010204081632653,-0.5431629550092805,-0.01897810743452264
5.637471797650708,-1.010204081632653,-1.010204081632653,-0.5448270377752162,-0.018920141989854478
5.653532970863388,-1.0102040816326527,-1.010204081632653,-0.5464907549078208,-0.018862542178517988
5.669594144076068,-1.0102040816326527,-1.010204081632653,-0.5481541099739526,-0.018805304433654132
5.685655317288748,-1.0102040816326527,-1.010204081632653,-0.5498171064927554,-0.01874842523611937
5.701716490501428,-1.0102040816326527,-1.010204081632653,-0.5514797479364754,-0.01869190111366755
5.7177776637141084,-1.0102040816326532,-1.010204081632653,-0.5531420377312618,-0.018635728640149094
5.733838836926789,-1.010204081632653,-1.010204081632653,-0.5548039792579521,-0.018579904434726797
5.749900010139469,-1.0102040816326525,-1.010204081632653,-0.5564655758528384,-0.018524425161108228
5.7659611833521485,-1.0102040816326527,-1.010204081632653,-0.5581268308084211,-0.018469287526793755
5.782022356564829,-1.0102040816326525,-1.010204081632653,-0.5597877473741422,-0.018414488282340456
5.798083529777509,-1.010204081632653,-1.010204081632653,-0.5614483287571099,-0.018360024220640918
5.814144702990189,-1.010204081632653,-1.010204081632653,-0.5631085781228018,-0.01830589217621706
5.83020587620287,-1.010204081632653,-1.010204081632653,-0.5647684985957588,-0.018252089024528177
5.846267049415549,-1.010204081632653,-1.010204081632653,-0.5664280932602616,-0.01819861168129334
5.862328222628229,-1.0102040816326525,-1.010204081632653,-0.5680873651609956,-0.018145457101827224
5.87838939584091,-1.010204081632653,-1.010204081632653,-0.5697463173037013,-0.018092622280389666
5.89445056905359,-1.0102040816326527,-1.010204081632653,-0.5714049526558108,-0.018040104249548064
5.91051174226627,-1.010204081632653,-1.010204081632653,-0.5730632741470741,-0.017987900079552737
5.92657291547895,-1.010204081632653,-1.010204081632653,-0.5747212846701704,-0.01793600687772463
5.94263408869163,-1.010204081632653,-1.010204081632653,-0.5763789870813076,-0.017884421787855306
5.95869526190431,-1.0102040816326525,-1.010204081632653,-0.578036384200812,-0.01783314198961875
5.974756435116991,-1.010204081632653,-1.010204081632653,-0.5796934788137043,-0.017782164697994915
5.990817608329671,-1.010204081632653,-1.010204081632653,-0.5813502736702627,-0.017731487162704316
6.006878781542349,-1.010204081632653,-1.010204081632653,-0.5830067714865809,-0.017681106667654156
6.02293995475503,-1.0102040816326532,-1.010204081632653,-0.5846629749451083,-0.017631020530394812
6.03900112796771,-1.010204081632653,-1.010204081632653,-0.5863188866951842,-0.017581226101587185
6.05506230118039,-1.010204081632653,-1.010204081632653,-0.5879745093535585,-0.017531720764480313
6.071123474393071,-1.0102040816326532,-1.010204081632653,-0.5896298455049084,-0.017482501934398948
6.08718464760575,-1.010204081632653,-1.010204081632653,-0.5912848977023342,-0.017433567058241162
6.10324582081843,-1.0102040816326527,-1.010204081632653,-0.5929396684678572,-0.017384913613985496
6.119306994031111,-1.0102040816326532,-1.010204081632653,-0.5945941602929037,-0.017336539110207494
6.135368167243791,-1.010204081632653,-1.010204081632653,-0.5962483756387738,-0.017288441085605483
6.151429340456471,-1.0102040816326534,-1.010204081632653,-0.597902316937112,-0.017240617108535368
6.167490513669152,-1.010204081632653,-1.010204081632653,-0.5995559865903612,-0.01719306477655414
6.183551686881831,-1.010204081632653,-1.010204081632653,-0.6012093869722109,-0.017145781715972058
6.199612860094511,-1.0102040816326532,-1.010204081632653,-0.6028625204280381,-0.01709876558141314
6.215674033307192,-1.0102040816326532,-1.010204081632653,-0.6045153892753353,-0.01705201405538393
6.231735206519872,-1.010204081632653,-1.010204081632653,-0.6061679958041369,-0.017005524847850367
6.247796379732552,-1.010204081632653,-1.010204081632653,-0.6078203422774328,-0.016959295695822302
6.263857552945231,-1.0102040816326532,-1.010204081632653,-0.6094724309315773,-0.016913324362945903
6.279918726157911,-1.010204081632653,-1.010204081632653,-0.6111242639766876,-0.016867608639103433
6.295979899370591,-1.010204081632653,-1.010204081632653,-0.6127758435970387,-0.016822146340020522
6.312041072583272,-1.010204081632653,-1.010204081632653,-0.6144271719514469,-0.016776935306880406
6.328102245795952,-1.0102040816326534,-1.010204081632653,-0.61607825117365,-0.01673197340594548
6.344163419008631,-1.0102040816326532,-1.010204081632653,-0.617729083372678,-0.01668725852818547
6.360224592221312,-1.010204081632653,-1.010204081632653,-0.6193796706332185,-0.016642788588912483
6.376285765433992,-1.0102040816326532,-1.010204081632653,-0.6210300150159765,-0.016598561527422662
6.392346938646672,-1.0102040816326532,-1.010204081632653,-0.6226801185580234,-0.016554575306644174
6.4084081118593526,-1.0102040816326527,-1.010204081632653,-0.6243299832731436,-0.016510827912791556
6.424469285072032,-1.010204081632653,-1.010204081632653,-0.6259796111521769,-0.016467317355026385
6.440530458284712,-1.010204081632653,-1.010204081632653,-0.6276290041633474,-0.01642404166512368
6.456591631497393,-1.010204081632653,-1.010204081632653,-0.6292781642525949,-0.01638099889714456
6.472652804710073,-1.0102040816326527,-1.010204081632653,-0.6309270933438926,-0.016338187127114413
6.488713977922753,-1.010204081632653,-1.010204081632653,-0.6325757933395686,-0.01629560445270696
6.504775151135433,-1.0102040816326527,-1.010204081632653,-0.6342242661206096,-0.01625324899293368
6.520836324348113,-1.010204081632653,-1.010204081632653,-0.6358725135469724,-0.01621111888783887
6.536897497560793,-1.010204081632653,-1.010204081632653,-0.6375205374578793,-0.016169212298199828
6.5529586707734735,-1.010204081632653,-1.010204081632653,-0.6391683396721152,-0.01612752740523237
6.569019843986154,-1.010204081632653,-1.010204081632653,-0.6408159219883142,-0.016086062410301492
6.585081017198833,-1.0102040816326532,-1.010204081632653,-0.6424632861852464,-0.01604481553463689
6.6011421904115135,-1.010204081632653,-1.010204081632653,-0.644110434022098,-0.016003785019053515
6.617203363624194,-1.010204081632653,-1.010204081632653,-0.6457573672387422,-0.01596296912367685
6.633264536836874,-1.0102040816326534,-1.010204081632653,-0.6474040875560145,-0.01592236612767297
6.649325710049554,-1.010204081632653,-1.010204081632653,-0.6490505966759723,-0.015881974328983025
6.665386883262233,-1.0102040816326532,-1.010204081632653,-0.650696896282161,-0.015841792044062525
6.681448056474913,-1.010204081632653,-1.010204081632653,-0.6523429880398667,-0.015801817607624752
6.6975092296875935,-1.010204081632653,-1.010204081632653,-0.6539888735963707,-0.015762049372388755
6.713570402900274,-1.010204081632653,-1.010204081632653,-0.655634554581196,-0.015722485708831415
6.729631576112954,-1.0102040816326534,-1.010204081632653,-0.6572800326063518,-0.015683125004943742
6.745692749325634,-1.0102040816326527,-1.010204081632653,-0.6589253092665719,-0.015643965665991223
6.761753922538314,-1.010204081632653,-1.010204081632653,-0.6605703861395531,-0.015605006114278303
6.777815095750994,-1.010204081632653,-1.010204081632653,-0.6622152647861828,-0.015566244788916536
6.7938762689636745,-1.010204081632653,-1.010204081632653,-0.6638599467507706,-0.015527680145596828
6.809937442176355,-1.010204081632653,-1.010204081632653,-0.6655044335612701,-0.015489310656365258
6.825998615389034,-1.0102040816326532,-1.010204081632653,-0.667148726729501,-0.015451134809402741
6.8420597886017145,-1.010204081632653,-1.010204081632653,-0.6687928277513634,-0.015413151108808226
6.858120961814395,-1.010204081632653,-1.010204081632653,-0.6704367381070538,-0.0153753580743854
6.874182135027075,-1.010204081632653,-1.010204081632653,-0.6720804592612742,-0.015337754241433087
6.890243308239755,-1.010204081632653,-1.010204081632653,-0.6737239926634367,-0.015300338160538749
6.906304481452434,-1.010204081632653,-1.010204081632653,-0.6753673397478679,-0.015263108397375607
6.922365654665114,-1.0102040816326532,-1.010204081632653,-0.6770105019340087,-0.015226063532502929
6.9384268278777945,-1.010204081632653,-1.010204081632653,-0.6786534806266102,-0.015189202161169498
6.954488001090475,-1.010204081632653,-1.010204081632653,-0.6802962772159271,-0.015152522893120397
6.970549174303155,-1.010204081632653,-1.010204081632653,-0.6819388930779089,-0.015116024352406656
6.9866103475158345,-1.010204081632653,-1.010204081632653,-0.6835813295743852,-0.015079705177198229
7.002671520728515,-1.010204081632653,-1.010204081632653,-0.6852235880532519,-0.015043564019599696
7.018732693941195,-1.010204081632653,-1.010204081632653,-0.6868656698486503,-0.015007599545469054
7.0347938671538754,-1.0102040816326525,-1.010204081632653,-0.6885075762811482,-0.014971810434239296
7.050855040366556,-1.010204081632653,-1.010204081632653,-0.6901493086579128,-0.014936195378742877
7.066916213579235,-1.010204081632653,-1.010204081632653,-0.6917908682728848,-0.01490075308503887
7.0829773867919155,-1.0102040816326532,-1.010204081632653,-0.6934322564069488,-0.014865482272242929
7.099038560004596,-1.010204081632653,-1.010204081632653,-0.6950734743280997,-0.014830381672359812
7.115099733217276,-1.0102040816326532,-1.010204081632653,-0.696714523291609,-0.01479545003011861
7.131160906429956,-1.0102040816326525,-1.010204081632653,-0.698355404540185,-0.014760686102810474
7.147222079642636,-1.010204081632653,-1.010204081632653,-0.6999961193041345,-0.01472608866012898
7.163283252855316,-1.010204081632653,-1.010204081632653,-0.7016366688015189,-0.014691656484012699
7.179344426067996,-1.010204081632653,-1.010204081632653,-0.703277054238309,-0.014657388368490572
7.195405599280677,-1.010204081632653,-1.010204081632653,-0.7049172768085384,-0.014623283119529361
7.211466772493357,-1.0102040816326527,-1.010204081632653,-0.706557337694452,-0.014589339554883582
7.227527945706036,-1.0102040816326532,-1.010204081632653,-0.7081972380666559,-0.014555556503947697
7.243589118918717,-1.0102040816326525,-1.010204081632653,-0.7098369790842609,-0.014521932807610561
7.259650292131397,-1.0102040816326532,-1.010204081632653,-0.7114765618950276,-0.014488467318112165
7.275711465344077,-1.010204081632653,-1.010204081632653,-0.7131159876355053,-0.014455158898902337
7.291772638556758,-1.010204081632653,-1.010204081632653,-0.7147552574311737,-0.01442200642450191
7.307833811769436,-1.010204081632653,-1.010204081632653,-0.7163943723965778,-0.014389008780365652
7.323894984982116,-1.0102040816326527,-1.010204081632653,-0.7180333336354641,-0.0143561648627475
7.339956158194797,-1.0102040816326532,-1.010204081632653,-0.719672142240912,-0.014323473578567683
7.356017331407477,-1.010204081632653,-1.010204081632653,-0.7213107992954657,-0.014290933845281895
7.372078504620157,-1.0102040816326525,-1.010204081632653,-0.722949305871263,-0.01425854459075239
7.388139677832837,-1.010204081632653,-1.010204081632653,-0.7245876630301629,-0.0142263047531211
7.404200851045517,-1.0102040816326532,-1.010204081632653,-0.7262258718238672,-0.014194213280684355
7.420262024258197,-1.0102040816326527,-1.010204081632653,-0.7278639332940497,-0.014162269131769843
7.436323197470878,-1.010204081632653,-1.010204081632653,-0.7295018484724727,-0.014130471274615121
7.452384370683558,-1.010204081632653,-1.010204081632653,-0.7311396183811081,-0.014098818687247966
7.468445543896237,-1.010204081632653,-1.010204081632653,-0.7327772440322551,-0.014067310357368523
7.484506717108918,-1.0102040816326525,-1.010204081632653,-0.7344147264286585,-0.014035945282233182
7.500567890321598,-1.0102040816326525,-1.010204081632653,-0.7360520665636197,-0.014004722468540114
7.516629063534278,-1.0102040816326527,-1.010204081632653,-0.7376892654211114,-0.013973640932316463
7.532690236746959,-1.0102040816326527,-1.010204081632653,-0.7393263239758885,-0.013942699698807258
7.548751409959637,-1.010204081632653,-1.010204081632653,-0.740963243193598,-0.01391189780236588
7.564812583172317,-1.0102040816326527,-1.010204081632653,-0.7426000240308857,-0.013881234286346007
7.580873756384998,-1.0102040816326532,-1.010204081632653,-0.7442366674355045,-0.013850708202995408
7.596934929597678,-1.0102040816326532,-1.010204081632653,-0.7458731743464173,-0.013820318613350896
7.612996102810358,-1.0102040816326532,-1.010204081632653,-0.7475095456939007,-0.013790064587135097
7.629057276023038,-1.0102040816326532,-1.010204081632653,-0.7491457823996492,-0.013759945202654505
7.645118449235718,-1.010204081632653,-1.010204081632653,-0.7507818853768726,-0.013729959546699054
7.661179622448398,-1.010204081632653,-1.010204081632653,-0.7524178555303966,-0.01370010671444315
7.677240795661079,-1.010204081632653,-1.010204081632653,-0.7540536937567599,-0.013670385809348075
7.693301968873759,-1.010204081632653,-1.010204081632653,-0.75568940094431,-0.013640795943065715
7.709363142086438,-1.010204081632653,-1.010204081632653,-0.7573249779733002,-0.013611336235343777
7.725424315299119,-1.010204081632653,-1.010204081632653,-0.7589604257159799,-0.013582005813932216
7.741485488511799,-1.010204081632653,-1.010204081632653,-0.7605957450366889,-0.013552803814491057
7.757546661724479,-1.0102040816326532,-1.010204081632653,-0.7622309367919484,-0.013523729380499474
7.77360783493716,-1.010204081632653,-1.010204081632653,-0.7638660018305499,-0.0134947816631661
7.789669008149839,-1.0102040816326523,-1.010204081632653,-0.7655009409936429,-0.013465959821340707
7.805730181362519,-1.0102040816326527,-1.010204081632653,-0.7671357551148248,-0.013437263021426993
7.8217913545752,-1.0102040816326527,-1.010204081632653,-0.7687704450202233,-0.01340869043729658
7.83785252778788,-1.0102040816326525,-1.010204081632653,-0.7704050115285834,-0.013380241250204341
7.85391370100056,-1.0102040816326527,-1.010204081632653,-0.7720394554513514,-0.013351914648704711
7.86997487421324,-1.0102040816326527,-1.010204081632653,-0.7736737775927545,-0.01332370982856927
7.88603604742592,-1.0102040816326532,-1.010204081632653,-0.7753079787498864,-0.013295625992705437
7.9020972206386,-1.0102040816326532,-1.010204081632653,-0.7769420597127839,-0.01326766235107621
7.9181583938512805,-1.0102040816326532,-1.010204081632653,-0.778576021264507,-0.013239818120621109
7.934219567063961,-1.0102040816326532,-1.010204081632653,-0.7802098641812178,-0.013212092525178121
7.950280740276639,-1.0102040816326534,-1.010204081632653,-0.7818435892322575,-0.013184484795406713
7.96634191348932,-1.010204081632653,-1.010204081632653,-0.7834771971802201,-0.013156994168711904
7.982403086702,-1.0102040816326532,-1.010204081632653,-0.7851106887810306,-0.013129619889169396
7.99846425991468,-1.0102040816326532,-1.010204081632653,-0.7867440647840165,-0.013102361207451629
8.01452543312736,-1.0102040816326534,-1.010204081632653,-0.7883773259319815,-0.013075217380754895
8.03058660634004,-1.010204081632653,-1.010204081632653,-0.7900104729612765,-0.013048187672727444
